,original,paraphrase,similar
227,"Considéré comme l'un des meilleurs, sinon comme le meilleur pilote de Grand Prix britannique de l'entre-deux-guerres, il s'impose comme le meilleur coureur de l'année 1936 sur voiturettes puis rejoint Daimler-Benz AG entre 1937 et 1939 avec qui il remporte une Grande Épreuve, le Grand Prix d'Allemagne en 1938.","Considéré comme l'un des meilleurs pilotes de Grand Prix de Grande-Bretagne de l'entre-deux-guerres, il s'impose comme le meilleur pilote de l'année 1936 sur chariot, puis rejoint Daimler-Benz AG et remporte le Grand Prix d'Allemagne en 1938.",True
186,"Portal 2 comprend également un mode coopératif à deux joueurs, dans lequel les personnages Atlas et P-Body reçoivent chacun un générateur de portails et doivent travailler ensemble afin de résoudre des énigmes et trouver une échappatoire.",Il existe un mode coopératif à deux joueurs dans lequel les personnages Atlas et P-Body reçoivent chacun un générateur de portail et doivent travailler ensemble pour résoudre des énigmes et trouver une issue de secours.,True
16,"Quatre ans plus tard, en 1924, il devient champion d'Italie en catégorie 500 cm3 et, l'année suivante, coiffe la couronne de champion d'Europe en catégorie 350 cm3 avant de remporter de nouveau le championnat italien en 1926.",Il devient champion d'Italie dans la catégorie 500 cm3 en 1924 et champion d'Europe dans la catégorie 350 cm3 l'année suivante.,True
335,"Dans le discours religieux, il n'est cependant que leur humble serviteur, un desservant zélé qui accomplit de multiples offrandes.","Il n'est que leur humble serviteur, un ministre qui fait de multiples offrandes.",True
326,"Dans les sanctuaires, l'image du souverain est omniprésente par l'entremise des scènes pariétales et des statues.","A travers les statues et les scènes pariétales, l'image du souverain est présente.",True
327,"Dans les sanctuaires, l'image du souverain est omniprésente par l'entremise des scènes pariétales et des statues.","À travers les statues et les scènes pariétales, l'image du monarque est visible.",True
101,"Xavier Branicki, exilé polonais, arrivé à Montrésor en 1849, homme d'affaires et écrivain, est un mécène pour sa commune dont il est maire pendant 10 ans ; sa famille habite toujours le château.","Un exilé polonais est arrivé à Montrésor en 1849, il est homme d'affaires et écrivain, et sa famille vit toujours dans le château.",True
320,"Aux premiers, il assure le bon accomplissement des rituels dans les temples ; aux seconds, il garantit la prospérité agricole, la défense du territoire et une justice impartiale.","Aux premiers, il assure la bonne exécution des rituels dans les temples; à ces derniers, il garantit la prospérité agricole, la défense du territoire et une justice impartiale.",True
38,"À la suite du retrait d'Alfa Corse, de la compétition, Nuvolari s'engage avec la Scuderia Ferrari qui engage semi-officiellement les Alfa Romeo et remporte les 24 Heures du Mans 1933.","Après le retrait d'Alfa Corse de la compétition, Nuvolari rejoint la Scuderia Ferrari, qui remporte les 24 Heures du Mans en 1933.",True
120,"Cette politique semble avoir enrayé la chute démographique observée depuis le début du XXe siècle et la population montrésorienne, bien que vieillissante, paraît stabilisée autour de 350 habitants depuis une vingtaine d'années.",La baisse démographique observée depuis le début du XXe siècle semble s'être arrêtée grâce à cette politique.,True
55,"Au sortir du conflit, âgé de cinquante-quatre ans et malgré la maladie, il obtient plusieurs résultats notables et se retire en 1950 sur une victoire de catégorie.","Les nouvelles fonctionnalités de Portal 2 incluent les faisceaux tracteurs, la réflexion laser, les ponts de lumière et le gel, ainsi que la possibilité de faire rebondir tout ce qui les frappe.",False
492,"Grâce à son action, le royaume de Grèce figure dans le camp des vainqueurs.",Le royaume de Grèce est du côté des vainqueurs grâce à son action.,True
206,"Les nouveaux éléments du système de jeu, la courbe d'apprentissage du jeu, difficile, mais surmontable, et le nouveau mode coopératif, sont également soulignés.","La figure centrale de l'État est le pharaon, qui est un intercesseur entre les dieux et les humains.",False
251,"En 1935, il conclut un accord avec la firme britannique ERA.",Il signe un accord avec la firme britannique en 1935.,True
485,Il parvient alors à concilier les impératifs d’une politique extérieure liée à la guerre à toute une série de réformes modernisatrices.,"L'architecte du renouveau monumental de Montrésor est Imbert de Batarnay, qui fut conseiller de quatre rois de France.",False
90,"Imbert de Batarnay, vers la fin du XVe siècle et le début du XVIe siècle, originaire du Dauphiné, conseiller de quatre rois de France, est l'artisan du renouveau monumental de Montrésor où il introduit l'architecture Renaissance (château et collégiale).","Portal 2 est très bien accueilli par toute la presse spécialisée, malgré quelques réserves sur la difficulté de trouver une suite complète au premier.",False
94,"Imbert de Batarnay, vers la fin du XVe siècle et le début du XVIe siècle, originaire du Dauphiné, conseiller de quatre rois de France, est l'artisan du renouveau monumental de Montrésor où il introduit l'architecture Renaissance (château et collégiale).","L'architecte du renouveau monumental de Montrésor est Imbert de Batarnay, qui fut conseiller de quatre rois de France.",True
410,"Après des études en Crète et en Grèce, il devient avocat en 1887, s'installe à La Canée, et se lance dans le journalisme et la politique.","Après des études en Crète et en Grèce, il a déménagé à La Canée et a commencé le journalisme et la politique.",True
424,"Ministre de la Justice de 1898 à 1901 dans le gouvernement local du haut-commissaire le prince Georges, il s’oppose à ce dernier sur la question du rattachement à la Grèce.",Le Premier ministre italien Benito Mussolini a soutenu Nuvolari dans son transfert à la Scuderia Ferrari.,False
183,Jonathan Coulton et le groupe The National produisent chacun une chanson pour le jeu.,"Sous la pluie de Spa, alors qu'il était en tête, sa voiture a glissé, s'est écrasée dans un arbre et a pris feu.",False
281,"L'année suivante, il remporte une Grande Épreuve comptant pour le championnat d'Europe des pilotes, le Grand Prix d'Allemagne.",Les lois et le décret qu'il promulgue sont inspirés de la sagesse divine.,False
308,"Retiré gravement brûlé du véhicule, Richard Seaman succombe à ses blessures peu après minuit.","Au printemps 1905, il prit la tête d'une insurrection qui se termina avec le départ de Prince George.",False
283,"L'année suivante, il remporte une Grande Épreuve comptant pour le championnat d'Europe des pilotes, le Grand Prix d'Allemagne.",Le Grand Prix d'Allemagne est le grand événement qu'il remporte l'année suivante.,True
434,"Sa réputation dépasse alors les limites de son île, et gagne même une renommée internationale.",Sa réputation dépasse les limites de son île et acquiert une renommée internationale.,True
256,"En milieu d'année, découvrant que l'écurie s'est jouée de lui, il se libère de ses engagements, conserve la voiture et change de stratégie.","""Apportez Maat et repoussez Isefet"" est une maxime qui a été écrite dans les Textes des Pyramides.",False
454,La Grèce sort ainsi vainqueur des deux guerres balkaniques.,"C'est à ses pieds que fut construite la ville, d'abord simple lieu-dit de la ville voisine de Beaumont-Village, érigée en paroisse seulement en 1700 autour de la collégiale Saint-Jean-Baptiste et maintenant ville.",False
62,Il meurt en 1953 d'un accident vasculaire cérébral.,Il est mort d'un accident vasculaire cérébral en 1953.,True
29,"Au cours de cette saison, il obtient sa première victoire majeure en automobile aux Mille Miglia.","Avant la sortie du jeu sur Steam, la société met en vente un deuxième jeu de réalité alternative, Potato Sack, qui aboutit à une parodie informatique distribuée qui permet de télécharger Portal 2 dix heures avant la sortie du jeu.",False
55,"Au sortir du conflit, âgé de cinquante-quatre ans et malgré la maladie, il obtient plusieurs résultats notables et se retire en 1950 sur une victoire de catégorie.","Malgré la maladie, il obtient plusieurs résultats notables à la fin du conflit et prend sa retraite en 1950 avec une victoire de catégorie.",True
86,"Foulques III d'Anjou, dit Foulques Nerra, comte d'Anjou, ordonne la construction du premier donjon sur le site dans la première moitié du XIe siècle.",Portal 2 est très bien accueilli par toute la presse spécialisée malgré quelques réserves sur la difficulté de trouver une suite complète au premier.,False
11,Nuvolari commence à piloter en compétition motocycliste en 1920 alors qu'il est déjà âgé de vingt-sept ans.,La baisse démographique observée depuis le début du XXe siècle semble avoir été stoppée par cette politique.,False
363,"Aussi, tout membre de l'administration n'agit qu'au nom de la seule personne royale, par délégation de pouvoir.",Venizelos installe son gouvernement à Athènes après que la France a poussé le roi à l'exil.,False
299,Richard Seaman entend décrocher la victoire en Belgique et revenir sur le devant de la scène.,"Dans le gouvernement local du haut-commissaire Prince George, le ministre de la Justice de 1898 à 1901 s'est opposé à l'idée de l'attachement à la Grèce.",False
105,"La faible superficie du territoire communal (98 hectares en 2015 mais seulement 21 en 1830), qui en fait la plus petite commune du département, ne laisse pas de place à un secteur agricole développé.","Même si le jeu est le meilleur de tous les temps, certains journalistes le classent parmi les meilleurs de 2011.",False
372,"Père nourricier du peuple, Pharaon assure la prospérité en appelant les dieux à réguler les eaux du Nil, en ouvrant les greniers en cas de famine et en garantissant une bonne répartition des terres arables.",Il a su concilier les impératifs d'une politique étrangère liée à la guerre avec toute une série de réformes.,False
389,Pharaon est toujours le seul vainqueur ; debout en assommant une grappe de prisonniers ou en décochant des flèches depuis son char de combat.,Pharaon est le seul gagnant car il est le seul à pouvoir se lever et tirer des flèches depuis son char de combat.,True
476,"Venizélos, démis de ses fonctions par le roi, crée un second gouvernement, à Thessalonique, sous la protection des troupes de l'Entente.",Venizelos a été relevé de ses fonctions par le roi et a créé un deuxième gouvernement à Thessalonique.,True
